File:,"C:\Users\bruce.malkinson\Documents\XSENSOR 2022\Foot\justin-08,16,2022-4km.XSN",,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,84.85,82.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,85.05,98.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,68.28,83.83,99.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,67.88,67.88,100,99.39,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,84.64,52.12,58.99,69.09,87.47,103.43,117.98,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,55.76,85.65,74.34,79.39,102.22,116.96,138.18,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,77.77,114.94,119.39,98.99,116.96,131.71,150.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,78.58,123.83,133.33,137.17,153.53,170.3,160.4,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,85.25,129.29,153.93,166.26,187.47,189.08,166.05,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,112.52,171.91,222.82,206.66,220.8,218.37,187.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,140.4,226.66,272.51,262.82,256.35,217.97,156.76,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,177.16,306.45,329.89,331.7,310.69,250.09,191.31,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,337.36,382.81,377.76,369.88,335.34,273.73,196.56,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,422.61,503.41,476.14,414.53,368.27,301.81,257.57,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,461.6,493.31,500.38,477.15,428.87,374.53,310.29,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,495.74,564.62,508.67,461.6,456.35,387.46,322.01,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,490.28,477.35,467.25,412.31,336.35,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,391.1,374.73,266.05,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,34.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,140.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),9.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),35.5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),4.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Heel,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),402.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),196.56,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),564.62,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),26.68,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,100,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),143.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,84.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,238.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,677.55,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),83.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),165,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),59.82,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
337.36,382.81,377.76,369.88,335.34,273.73,196.56,257.57,310.29,322.01,387.46,336.35,412.31,266.05,374.73,391.1,477.35,490.28,564.62,495.74
,,,,,,,,,,,,,,,,,,,
493.31,500.38,476.14,503.41,477.15,414.53,461.6,456.35,428.87,368.27,374.53,301.81,508.67,467.25,461.6,422.61,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,3,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Midfoot,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),51.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,103.57,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,366.05,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),43.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),111.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),24.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,4,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Midfoot,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,70,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),149.66,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),52.12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),331.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),46.69,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),51.88,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,90,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),93.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,71.35,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,106.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,350.89,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),54.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),103.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),39.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
177.16,306.45,329.89,331.7,310.69,250.09,191.31,156.76,217.97,256.35,262.82,272.51,226.66,140.4,112.52,171.91,222.82,206.66,220.8,218.37
,,,,,,,,,,,,,,,,,,,
187.27,166.05,189.08,187.47,166.26,153.93,129.29,85.25,78.58,77.77,55.76,84.64,0,0,0,0,0,68.28,83.83,99.39
,,,,,,,,,,,,,,,,,,,
100,67.88,67.88,0,0,99.39,117.98,103.43,87.47,69.09,58.99,52.12,85.65,74.34,79.39,102.22,116.96,138.18,150.5,131.71
,,,,,,,,,,,,,,,,,,,
116.96,98.99,119.39,114.94,123.83,133.33,137.17,153.53,170.3,160.4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,5,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Metatarsal,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,239.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,852.49,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),154.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),290.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),86.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Metatarsal,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),77.98,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),61.21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),98.18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),5.19,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),56.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,9.21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),5.39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,12.25,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,97.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,666.64,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),42.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),198.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),30.72,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
98.18,82.62,66.66,61.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.05,84.85,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,67.27,0,0,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Left Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,191.73,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),70.9,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),190.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),39.27,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
GROUP,8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Name,Right Toe,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Cells,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),37.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,48.76,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,929.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),16.6,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),106.7,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),11.71,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
FRAME,1484,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Date, 2022 Aug 16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Time, 08:21:18.248,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-LF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Std Dev.,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Pressure,229.28,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Pressure,2021.33,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Avg Load (N),284.8,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Peak Load (N),432.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Impulse (N-S),158.46,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stride Time,1092,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Swing Time,546,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Stance Time,545,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Support Time,13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSELS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
SENSOR,HX210.11.31.M11-DFM-RF S0073,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Rows,31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Columns,11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Width (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sensel Height (cm),0.86,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Average Pressure (mmHg),222.84,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Minimum Pressure (mmHg),52.12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Peak Pressure (mmHg),536.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact Area (cm²),80.04,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Total Area (cm²),174.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Contact %,45.96,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Est. Load (N),237.8,,,,,,,,,,,,,,,,,,
